activityName,activityCategoryName,activityStartDate [ms],activityStartDate,activityEndDate [ms],activityEndDate,activityDuration [ms],activityDuration
qns,studying,1546964492803,Tue Jan 08 21:51:32 GMT+05:30 2019,1546973134269,Wed Jan 09 00:15:34 GMT+05:30 2019,8641466,2 h 24 min
Break,Health,1546973134269,Wed Jan 09 00:15:34 GMT+05:30 2019,1546974034269,Wed Jan 09 00:30:34 GMT+05:30 2019,900000,15 min
internet time waste,Wasted Time,1546974034269,Wed Jan 09 00:30:34 GMT+05:30 2019,1546975649686,Wed Jan 09 00:57:29 GMT+05:30 2019,1615417,26 min
qns,studying,1546975649686,Wed Jan 09 00:57:29 GMT+05:30 2019,1546986257244,Wed Jan 09 03:54:17 GMT+05:30 2019,10607558,2 h 56 min
internet time waste,Wasted Time,1546986257244,Wed Jan 09 03:54:17 GMT+05:30 2019,1546988285722,Wed Jan 09 04:28:05 GMT+05:30 2019,2028478,33 min
Sleep,Rest,1546988285722,Wed Jan 09 04:28:05 GMT+05:30 2019,1547006525722,Wed Jan 09 09:32:05 GMT+05:30 2019,18240000,5 h 4 min
qns,studying,1547006525722,Wed Jan 09 09:32:05 GMT+05:30 2019,1547009405722,Wed Jan 09 10:20:05 GMT+05:30 2019,2880000,48 min
internet time waste,Wasted Time,1547009405722,Wed Jan 09 10:20:05 GMT+05:30 2019,1547010013914,Wed Jan 09 10:30:13 GMT+05:30 2019,608192,10 min
other personal tasks,Personal Tasks,1547010013914,Wed Jan 09 10:30:13 GMT+05:30 2019,1547010500654,Wed Jan 09 10:38:20 GMT+05:30 2019,486740,8 min
Eating,Eating,1547010500654,Wed Jan 09 10:38:20 GMT+05:30 2019,1547011984815,Wed Jan 09 11:03:04 GMT+05:30 2019,1484161,24 min
internet time waste,Wasted Time,1547011984815,Wed Jan 09 11:03:04 GMT+05:30 2019,1547017641199,Wed Jan 09 12:37:21 GMT+05:30 2019,5656384,1 h 34 min
sleeping in the day,Rest,1547017641199,Wed Jan 09 12:37:21 GMT+05:30 2019,1547020069108,Wed Jan 09 13:17:49 GMT+05:30 2019,2427909,40 min
Eating,Eating,1547020069108,Wed Jan 09 13:17:49 GMT+05:30 2019,1547022289108,Wed Jan 09 13:54:49 GMT+05:30 2019,2220000,37 min
other personal tasks,Personal Tasks,1547022289108,Wed Jan 09 13:54:49 GMT+05:30 2019,1547023814945,Wed Jan 09 14:20:14 GMT+05:30 2019,1525837,25 min
internet time waste,Wasted Time,1547023814945,Wed Jan 09 14:20:14 GMT+05:30 2019,1547026215947,Wed Jan 09 15:00:15 GMT+05:30 2019,2401002,40 min
qns,studying,1547026215947,Wed Jan 09 15:00:15 GMT+05:30 2019,1547036642241,Wed Jan 09 17:54:02 GMT+05:30 2019,10426294,2 h 53 min
Break,Health,1547036642241,Wed Jan 09 17:54:02 GMT+05:30 2019,1547038778925,Wed Jan 09 18:29:38 GMT+05:30 2019,2136684,35 min
understanding,studying,1547038778925,Wed Jan 09 18:29:38 GMT+05:30 2019,1547040637795,Wed Jan 09 19:00:37 GMT+05:30 2019,1858870,30 min
internet time waste,Wasted Time,1547040637795,Wed Jan 09 19:00:37 GMT+05:30 2019,1547043384956,Wed Jan 09 19:46:24 GMT+05:30 2019,2747161,45 min
Eating,Eating,1547043384956,Wed Jan 09 19:46:24 GMT+05:30 2019,1547045637412,Wed Jan 09 20:23:57 GMT+05:30 2019,2252456,37 min
internet time waste,Wasted Time,1547045637412,Wed Jan 09 20:23:57 GMT+05:30 2019,1547047489393,Wed Jan 09 20:54:49 GMT+05:30 2019,1851981,30 min
other personal tasks,Personal Tasks,1547047489393,Wed Jan 09 20:54:49 GMT+05:30 2019,1547049314466,Wed Jan 09 21:25:14 GMT+05:30 2019,1825073,30 min
understanding,studying,1547049314466,Wed Jan 09 21:25:14 GMT+05:30 2019,1547055455312,Wed Jan 09 23:07:35 GMT+05:30 2019,6140846,1 h 42 min
internet time waste,Wasted Time,1547055455312,Wed Jan 09 23:07:35 GMT+05:30 2019,1547055910096,Wed Jan 09 23:15:10 GMT+05:30 2019,454784,7 min
qns,studying,1547055910096,Wed Jan 09 23:15:10 GMT+05:30 2019,1547060412939,Thu Jan 10 00:30:12 GMT+05:30 2019,4502843,1 h 15 min
memorizing,studying,1547060412939,Thu Jan 10 00:30:12 GMT+05:30 2019,1547061094702,Thu Jan 10 00:41:34 GMT+05:30 2019,681763,11 min
internet time waste,Wasted Time,1547061094702,Thu Jan 10 00:41:34 GMT+05:30 2019,1547063379752,Thu Jan 10 01:19:39 GMT+05:30 2019,2285050,38 min
qns,studying,1547063379752,Thu Jan 10 01:19:39 GMT+05:30 2019,1547066226190,Thu Jan 10 02:07:06 GMT+05:30 2019,2846438,47 min
other personal tasks,Personal Tasks,1547066226190,Thu Jan 10 02:07:06 GMT+05:30 2019,1547066685464,Thu Jan 10 02:14:45 GMT+05:30 2019,459274,7 min
internet time waste,Wasted Time,1547066685464,Thu Jan 10 02:14:45 GMT+05:30 2019,1547067532628,Thu Jan 10 02:28:52 GMT+05:30 2019,847164,14 min
Sleep,Rest,1547067532628,Thu Jan 10 02:28:52 GMT+05:30 2019,1547097111233,Thu Jan 10 10:41:51 GMT+05:30 2019,29578605,8 h 12 min
internet time waste,Wasted Time,1547097111233,Thu Jan 10 10:41:51 GMT+05:30 2019,1547098517476,Thu Jan 10 11:05:17 GMT+05:30 2019,1406243,23 min
morning routine,Chores,1547098517476,Thu Jan 10 11:05:17 GMT+05:30 2019,1547099472763,Thu Jan 10 11:21:12 GMT+05:30 2019,955287,15 min
Eating,Eating,1547099472763,Thu Jan 10 11:21:12 GMT+05:30 2019,1547101082293,Thu Jan 10 11:48:02 GMT+05:30 2019,1609530,26 min
qns,studying,1547101082293,Thu Jan 10 11:48:02 GMT+05:30 2019,1547104382293,Thu Jan 10 12:43:02 GMT+05:30 2019,3300000,55 min
memorizing,studying,1547104382293,Thu Jan 10 12:43:02 GMT+05:30 2019,1547105742812,Thu Jan 10 13:05:42 GMT+05:30 2019,1360519,22 min
Break,Health,1547105742812,Thu Jan 10 13:05:42 GMT+05:30 2019,1547106846315,Thu Jan 10 13:24:06 GMT+05:30 2019,1103503,18 min
Eating,Eating,1547106846315,Thu Jan 10 13:24:06 GMT+05:30 2019,1547109126315,Thu Jan 10 14:02:06 GMT+05:30 2019,2280000,38 min
tv,Entertainment,1547109126315,Thu Jan 10 14:02:06 GMT+05:30 2019,1547110123056,Thu Jan 10 14:18:43 GMT+05:30 2019,996741,16 min
memorizing,studying,1547110123056,Thu Jan 10 14:18:43 GMT+05:30 2019,1547112621597,Thu Jan 10 15:00:21 GMT+05:30 2019,2498541,41 min
internet time waste,Wasted Time,1547112621597,Thu Jan 10 15:00:21 GMT+05:30 2019,1547116171579,Thu Jan 10 15:59:31 GMT+05:30 2019,3549982,59 min
memorizing,studying,1547116171579,Thu Jan 10 15:59:31 GMT+05:30 2019,1547120116200,Thu Jan 10 17:05:16 GMT+05:30 2019,3944621,1 h 5 min
Break,Health,1547120116200,Thu Jan 10 17:05:16 GMT+05:30 2019,1547122211246,Thu Jan 10 17:40:11 GMT+05:30 2019,2095046,34 min
internet time waste,Wasted Time,1547122211246,Thu Jan 10 17:40:11 GMT+05:30 2019,1547124784349,Thu Jan 10 18:23:04 GMT+05:30 2019,2573103,42 min
qns,studying,1547124784349,Thu Jan 10 18:23:04 GMT+05:30 2019,1547127426369,Thu Jan 10 19:07:06 GMT+05:30 2019,2642020,44 min
qns,studying,1547127426369,Thu Jan 10 19:07:06 GMT+05:30 2019,1547128566369,Thu Jan 10 19:26:06 GMT+05:30 2019,1140000,19 min
internet time waste,Wasted Time,1547128566369,Thu Jan 10 19:26:06 GMT+05:30 2019,1547129836823,Thu Jan 10 19:47:16 GMT+05:30 2019,1270454,21 min
Eating,Eating,1547129836823,Thu Jan 10 19:47:16 GMT+05:30 2019,1547132701521,Thu Jan 10 20:35:01 GMT+05:30 2019,2864698,47 min
internet time waste,Wasted Time,1547132701521,Thu Jan 10 20:35:01 GMT+05:30 2019,1547133704046,Thu Jan 10 20:51:44 GMT+05:30 2019,1002525,16 min
qns,studying,1547133704046,Thu Jan 10 20:51:44 GMT+05:30 2019,1547138192348,Thu Jan 10 22:06:32 GMT+05:30 2019,4488302,1 h 14 min
understanding,studying,1547138192348,Thu Jan 10 22:06:32 GMT+05:30 2019,1547140747919,Thu Jan 10 22:49:07 GMT+05:30 2019,2555571,42 min
qns,studying,1547140747919,Thu Jan 10 22:49:07 GMT+05:30 2019,1547144796381,Thu Jan 10 23:56:36 GMT+05:30 2019,4048462,1 h 7 min
internet time waste,Wasted Time,1547144796381,Thu Jan 10 23:56:36 GMT+05:30 2019,1547149149191,Fri Jan 11 01:09:09 GMT+05:30 2019,4352810,1 h 12 min
qns,studying,1547149149191,Fri Jan 11 01:09:09 GMT+05:30 2019,1547152986144,Fri Jan 11 02:13:06 GMT+05:30 2019,3836953,1 h 3 min
wasting time ,Wasted Time,1547152986144,Fri Jan 11 02:13:06 GMT+05:30 2019,1547154830754,Fri Jan 11 02:43:50 GMT+05:30 2019,1844610,30 min
Sleep,Rest,1547154830754,Fri Jan 11 02:43:50 GMT+05:30 2019,1547183302372,Fri Jan 11 10:38:22 GMT+05:30 2019,28471618,7 h 54 min
morning routine,Chores,1547183302372,Fri Jan 11 10:38:22 GMT+05:30 2019,1547184303618,Fri Jan 11 10:55:03 GMT+05:30 2019,1001246,16 min
Eating,Eating,1547184303618,Fri Jan 11 10:55:03 GMT+05:30 2019,1547185502160,Fri Jan 11 11:15:02 GMT+05:30 2019,1198542,19 min
Break,Health,1547185502160,Fri Jan 11 11:15:02 GMT+05:30 2019,1547185986119,Fri Jan 11 11:23:06 GMT+05:30 2019,483959,8 min
memorizing,studying,1547185986119,Fri Jan 11 11:23:06 GMT+05:30 2019,1547193103952,Fri Jan 11 13:21:43 GMT+05:30 2019,7117833,1 h 58 min
Eating,Eating,1547193103952,Fri Jan 11 13:21:43 GMT+05:30 2019,1547195339290,Fri Jan 11 13:58:59 GMT+05:30 2019,2235338,37 min
memorizing,studying,1547195339290,Fri Jan 11 13:58:59 GMT+05:30 2019,1547205396896,Fri Jan 11 16:46:36 GMT+05:30 2019,10057606,2 h 47 min
internet time waste,Wasted Time,1547205396896,Fri Jan 11 16:46:36 GMT+05:30 2019,1547207300206,Fri Jan 11 17:18:20 GMT+05:30 2019,1903310,31 min
family time,Family,1547207300206,Fri Jan 11 17:18:20 GMT+05:30 2019,1547207598291,Fri Jan 11 17:23:18 GMT+05:30 2019,298085,4 min
sleeping in the day,Rest,1547207598291,Fri Jan 11 17:23:18 GMT+05:30 2019,1547213833374,Fri Jan 11 19:07:13 GMT+05:30 2019,6235083,1 h 43 min
memorizing,studying,1547213833374,Fri Jan 11 19:07:13 GMT+05:30 2019,1547215669626,Fri Jan 11 19:37:49 GMT+05:30 2019,1836252,30 min
Eating,Eating,1547215669626,Fri Jan 11 19:37:49 GMT+05:30 2019,1547217773602,Fri Jan 11 20:12:53 GMT+05:30 2019,2103976,35 min
family time,Family,1547217773602,Fri Jan 11 20:12:53 GMT+05:30 2019,1547218493602,Fri Jan 11 20:24:53 GMT+05:30 2019,720000,12 min
memorizing,studying,1547218493602,Fri Jan 11 20:24:53 GMT+05:30 2019,1547240245155,Sat Jan 12 02:27:25 GMT+05:30 2019,21751553,6 h 2 min
Sleep,Rest,1547240245155,Sat Jan 12 02:27:25 GMT+05:30 2019,1547256097411,Sat Jan 12 06:51:37 GMT+05:30 2019,15852256,4 h 24 min
classes,Work,1547256097411,Sat Jan 12 06:51:37 GMT+05:30 2019,1547279216365,Sat Jan 12 13:16:56 GMT+05:30 2019,23118954,6 h 25 min
sleeping in the day,Rest,1547279216365,Sat Jan 12 13:16:56 GMT+05:30 2019,1547284076365,Sat Jan 12 14:37:56 GMT+05:30 2019,4860000,1 h 21 min
family time,Family,1547284076365,Sat Jan 12 14:37:56 GMT+05:30 2019,1547298705071,Sat Jan 12 18:41:45 GMT+05:30 2019,14628706,4 h 3 min
qns,studying,1547298705071,Sat Jan 12 18:41:45 GMT+05:30 2019,1547300085071,Sat Jan 12 19:04:45 GMT+05:30 2019,1380000,23 min
family time,Family,1547300085071,Sat Jan 12 19:04:45 GMT+05:30 2019,1547301345571,Sat Jan 12 19:25:45 GMT+05:30 2019,1260500,21 min
family time,Family,1547301345571,Sat Jan 12 19:25:45 GMT+05:30 2019,1547314605571,Sat Jan 12 23:06:45 GMT+05:30 2019,13260000,3 h 41 min
reward!,reward,1547314605571,Sat Jan 12 23:06:45 GMT+05:30 2019,1547324925571,Sun Jan 13 01:58:45 GMT+05:30 2019,10320000,2 h 52 min
other personal tasks,Personal Tasks,1547324925571,Sun Jan 13 01:58:45 GMT+05:30 2019,1547334351615,Sun Jan 13 04:35:51 GMT+05:30 2019,9426044,2 h 37 min
Sleep,Rest,1547334351615,Sun Jan 13 04:35:51 GMT+05:30 2019,1547353188203,Sun Jan 13 09:49:48 GMT+05:30 2019,18836588,5 h 13 min
morning routine,Chores,1547353188203,Sun Jan 13 09:49:48 GMT+05:30 2019,1547354268203,Sun Jan 13 10:07:48 GMT+05:30 2019,1080000,18 min
morning routine,Chores,1547354268203,Sun Jan 13 10:07:48 GMT+05:30 2019,1547356008203,Sun Jan 13 10:36:48 GMT+05:30 2019,1740000,29 min
family time,Family,1547356008203,Sun Jan 13 10:36:48 GMT+05:30 2019,1547362845938,Sun Jan 13 12:30:45 GMT+05:30 2019,6837735,1 h 53 min
qns,studying,1547362845938,Sun Jan 13 12:30:45 GMT+05:30 2019,1547363863721,Sun Jan 13 12:47:43 GMT+05:30 2019,1017783,16 min
family time,Family,1547363863721,Sun Jan 13 12:47:43 GMT+05:30 2019,1547378689546,Sun Jan 13 16:54:49 GMT+05:30 2019,14825825,4 h 7 min
reward!,reward,1547378689546,Sun Jan 13 16:54:49 GMT+05:30 2019,1547389009546,Sun Jan 13 19:46:49 GMT+05:30 2019,10320000,2 h 52 min
Eating,Eating,1547389009546,Sun Jan 13 19:46:49 GMT+05:30 2019,1547393008624,Sun Jan 13 20:53:28 GMT+05:30 2019,3999078,1 h 6 min
qns,studying,1547393008624,Sun Jan 13 20:53:28 GMT+05:30 2019,1547402826454,Sun Jan 13 23:37:06 GMT+05:30 2019,9817830,2 h 43 min
qns,studying,1547402826454,Sun Jan 13 23:37:06 GMT+05:30 2019,1547410446454,Mon Jan 14 01:44:06 GMT+05:30 2019,7620000,2 h 7 min
wasting time ,Wasted Time,1547410446454,Mon Jan 14 01:44:06 GMT+05:30 2019,1547412158217,Mon Jan 14 02:12:38 GMT+05:30 2019,1711763,28 min
Sleep,Rest,1547412158217,Mon Jan 14 02:12:38 GMT+05:30 2019,1547430468333,Mon Jan 14 07:17:48 GMT+05:30 2019,18310116,5 h 5 min
morning routine,Chores,1547430468333,Mon Jan 14 07:17:48 GMT+05:30 2019,1547432448333,Mon Jan 14 07:50:48 GMT+05:30 2019,1980000,33 min
Commute,Transport,1547432448333,Mon Jan 14 07:50:48 GMT+05:30 2019,1547434728333,Mon Jan 14 08:28:48 GMT+05:30 2019,2280000,38 min
classes,Work,1547434728333,Mon Jan 14 08:28:48 GMT+05:30 2019,1547456678320,Mon Jan 14 14:34:38 GMT+05:30 2019,21949987,6 h 5 min
internet time waste,Wasted Time,1547456678320,Mon Jan 14 14:34:38 GMT+05:30 2019,1547475707307,Mon Jan 14 19:51:47 GMT+05:30 2019,19028987,5 h 17 min
Eating,Eating,1547475707307,Mon Jan 14 19:51:47 GMT+05:30 2019,1547478023099,Mon Jan 14 20:30:23 GMT+05:30 2019,2315792,38 min
internet time waste,Wasted Time,1547478023099,Mon Jan 14 20:30:23 GMT+05:30 2019,1547493582449,Tue Jan 15 00:49:42 GMT+05:30 2019,15559350,4 h 19 min
Sleep,Rest,1547493582449,Tue Jan 15 00:49:42 GMT+05:30 2019,1547532683292,Tue Jan 15 11:41:23 GMT+05:30 2019,39100843,10 h 51 min
other personal tasks,Personal Tasks,1547532683292,Tue Jan 15 11:41:23 GMT+05:30 2019,1547533643292,Tue Jan 15 11:57:23 GMT+05:30 2019,960000,16 min
morning routine,Chores,1547533643292,Tue Jan 15 11:57:23 GMT+05:30 2019,1547534843292,Tue Jan 15 12:17:23 GMT+05:30 2019,1200000,20 min
qns,studying,1547534843292,Tue Jan 15 12:17:23 GMT+05:30 2019,1547536302311,Tue Jan 15 12:41:42 GMT+05:30 2019,1459019,24 min
other personal tasks,Personal Tasks,1547536302311,Tue Jan 15 12:41:42 GMT+05:30 2019,1547536833669,Tue Jan 15 12:50:33 GMT+05:30 2019,531358,8 min
internet time waste,Wasted Time,1547536833669,Tue Jan 15 12:50:33 GMT+05:30 2019,1547538837296,Tue Jan 15 13:23:57 GMT+05:30 2019,2003627,33 min
Eating,Eating,1547538837296,Tue Jan 15 13:23:57 GMT+05:30 2019,1547541007671,Tue Jan 15 14:00:07 GMT+05:30 2019,2170375,36 min
tv,Entertainment,1547541007671,Tue Jan 15 14:00:07 GMT+05:30 2019,1547541487671,Tue Jan 15 14:08:07 GMT+05:30 2019,480000,8 min
Break,Health,1547541487671,Tue Jan 15 14:08:07 GMT+05:30 2019,1547542627671,Tue Jan 15 14:27:07 GMT+05:30 2019,1140000,19 min
wasting time ,Wasted Time,1547542627671,Tue Jan 15 14:27:07 GMT+05:30 2019,1547546322233,Tue Jan 15 15:28:42 GMT+05:30 2019,3694562,1 h 1 min
internet time waste,Wasted Time,1547546322233,Tue Jan 15 15:28:42 GMT+05:30 2019,1547555781228,Tue Jan 15 18:06:21 GMT+05:30 2019,9458995,2 h 37 min
memorizing,studying,1547555781228,Tue Jan 15 18:06:21 GMT+05:30 2019,1547557341228,Tue Jan 15 18:32:21 GMT+05:30 2019,1560000,26 min
internet time waste,Wasted Time,1547557341228,Tue Jan 15 18:32:21 GMT+05:30 2019,1547561747247,Tue Jan 15 19:45:47 GMT+05:30 2019,4406019,1 h 13 min
Eating,Eating,1547561747247,Tue Jan 15 19:45:47 GMT+05:30 2019,1547564249711,Tue Jan 15 20:27:29 GMT+05:30 2019,2502464,41 min
other personal tasks,Personal Tasks,1547564249711,Tue Jan 15 20:27:29 GMT+05:30 2019,1547571395566,Tue Jan 15 22:26:35 GMT+05:30 2019,7145855,1 h 59 min
planning,Personal Tasks,1547571395566,Tue Jan 15 22:26:35 GMT+05:30 2019,1547576269438,Tue Jan 15 23:47:49 GMT+05:30 2019,4873872,1 h 21 min
other personal tasks,Personal Tasks,1547576269438,Tue Jan 15 23:47:49 GMT+05:30 2019,1547578247541,Wed Jan 16 00:20:47 GMT+05:30 2019,1978103,32 min
internet time waste,Wasted Time,1547578247541,Wed Jan 16 00:20:47 GMT+05:30 2019,1547589595795,Wed Jan 16 03:29:55 GMT+05:30 2019,11348254,3 h 9 min
Sleep,Rest,1547589595795,Wed Jan 16 03:29:55 GMT+05:30 2019,1547605333421,Wed Jan 16 07:52:13 GMT+05:30 2019,15737626,4 h 22 min
morning routine,Chores,1547605333421,Wed Jan 16 07:52:13 GMT+05:30 2019,1547606713421,Wed Jan 16 08:15:13 GMT+05:30 2019,1380000,23 min
Commute,Transport,1547606713421,Wed Jan 16 08:15:13 GMT+05:30 2019,1547607373421,Wed Jan 16 08:26:13 GMT+05:30 2019,660000,11 min
Commute,Transport,1547607373421,Wed Jan 16 08:26:13 GMT+05:30 2019,1547609473421,Wed Jan 16 09:01:13 GMT+05:30 2019,2100000,35 min
classes,Work,1547609473421,Wed Jan 16 09:01:13 GMT+05:30 2019,1547625378787,Wed Jan 16 13:26:18 GMT+05:30 2019,15905366,4 h 25 min
Eating,Eating,1547625378787,Wed Jan 16 13:26:18 GMT+05:30 2019,1547627014593,Wed Jan 16 13:53:34 GMT+05:30 2019,1635806,27 min
internet time waste,Wasted Time,1547627014593,Wed Jan 16 13:53:34 GMT+05:30 2019,1547632120657,Wed Jan 16 15:18:40 GMT+05:30 2019,5106064,1 h 25 min
sleeping in the day,Rest,1547632120657,Wed Jan 16 15:18:40 GMT+05:30 2019,1547643027521,Wed Jan 16 18:20:27 GMT+05:30 2019,10906864,3 h 1 min
wasting time ,Wasted Time,1547643027521,Wed Jan 16 18:20:27 GMT+05:30 2019,1547645581213,Wed Jan 16 19:03:01 GMT+05:30 2019,2553692,42 min
sleeping in the day,Rest,1547645581213,Wed Jan 16 19:03:01 GMT+05:30 2019,1547648692109,Wed Jan 16 19:54:52 GMT+05:30 2019,3110896,51 min
other personal tasks,Personal Tasks,1547648692109,Wed Jan 16 19:54:52 GMT+05:30 2019,1547649580766,Wed Jan 16 20:09:40 GMT+05:30 2019,888657,14 min
Eating,Eating,1547649580766,Wed Jan 16 20:09:40 GMT+05:30 2019,1547651126319,Wed Jan 16 20:35:26 GMT+05:30 2019,1545553,25 min
internet time waste,Wasted Time,1547651126319,Wed Jan 16 20:35:26 GMT+05:30 2019,1547652612064,Wed Jan 16 21:00:12 GMT+05:30 2019,1485745,24 min
internet time waste,Wasted Time,1547652612064,Wed Jan 16 21:00:12 GMT+05:30 2019,1547654240001,Wed Jan 16 21:27:20 GMT+05:30 2019,1627937,27 min
planning,Personal Tasks,1547654240001,Wed Jan 16 21:27:20 GMT+05:30 2019,1547657180001,Wed Jan 16 22:16:20 GMT+05:30 2019,2940000,49 min
motivation,Health,1547657180001,Wed Jan 16 22:16:20 GMT+05:30 2019,1547659507182,Wed Jan 16 22:55:07 GMT+05:30 2019,2327181,38 min
internet time waste,Wasted Time,1547659507182,Wed Jan 16 22:55:07 GMT+05:30 2019,1547661607182,Wed Jan 16 23:30:07 GMT+05:30 2019,2100000,35 min
qns,studying,1547661607182,Wed Jan 16 23:30:07 GMT+05:30 2019,1547664542632,Thu Jan 17 00:19:02 GMT+05:30 2019,2935450,48 min
internet time waste,Wasted Time,1547664542632,Thu Jan 17 00:19:02 GMT+05:30 2019,1547672543265,Thu Jan 17 02:32:23 GMT+05:30 2019,8000633,2 h 13 min
qns,studying,1547672543265,Thu Jan 17 02:32:23 GMT+05:30 2019,1547673061826,Thu Jan 17 02:41:01 GMT+05:30 2019,518561,8 min
internet time waste,Wasted Time,1547673061826,Thu Jan 17 02:41:01 GMT+05:30 2019,1547676300286,Thu Jan 17 03:35:00 GMT+05:30 2019,3238460,53 min
Sleep,Rest,1547676300286,Thu Jan 17 03:35:00 GMT+05:30 2019,1547689500286,Thu Jan 17 07:15:00 GMT+05:30 2019,13200000,3 h 40 min
classes,Work,1547689500286,Thu Jan 17 07:15:00 GMT+05:30 2019,1547710235390,Thu Jan 17 13:00:35 GMT+05:30 2019,20735104,5 h 45 min
Commute,Transport,1547710235390,Thu Jan 17 13:00:35 GMT+05:30 2019,1547711915390,Thu Jan 17 13:28:35 GMT+05:30 2019,1680000,28 min
morning routine,Chores,1547711915390,Thu Jan 17 13:28:35 GMT+05:30 2019,1547712455390,Thu Jan 17 13:37:35 GMT+05:30 2019,540000,9 min
Eating,Eating,1547712455390,Thu Jan 17 13:37:35 GMT+05:30 2019,1547714675390,Thu Jan 17 14:14:35 GMT+05:30 2019,2220000,37 min
morning routine,Chores,1547714675390,Thu Jan 17 14:14:35 GMT+05:30 2019,1547715872940,Thu Jan 17 14:34:32 GMT+05:30 2019,1197550,19 min
internet time waste,Wasted Time,1547715872940,Thu Jan 17 14:34:32 GMT+05:30 2019,1547722378284,Thu Jan 17 16:22:58 GMT+05:30 2019,6505344,1 h 48 min
sleeping in the day,Rest,1547722378284,Thu Jan 17 16:22:58 GMT+05:30 2019,1547735547611,Thu Jan 17 20:02:27 GMT+05:30 2019,13169327,3 h 39 min
other personal tasks,Personal Tasks,1547735547611,Thu Jan 17 20:02:27 GMT+05:30 2019,1547736124795,Thu Jan 17 20:12:04 GMT+05:30 2019,577184,9 min
Eating,Eating,1547736124795,Thu Jan 17 20:12:04 GMT+05:30 2019,1547738198927,Thu Jan 17 20:46:38 GMT+05:30 2019,2074132,34 min
internet time waste,Wasted Time,1547738198927,Thu Jan 17 20:46:38 GMT+05:30 2019,1547740358927,Thu Jan 17 21:22:38 GMT+05:30 2019,2160000,36 min
motivation,Health,1547740358927,Thu Jan 17 21:22:38 GMT+05:30 2019,1547741874826,Thu Jan 17 21:47:54 GMT+05:30 2019,1515899,25 min
qns,studying,1547741874826,Thu Jan 17 21:47:54 GMT+05:30 2019,1547750019207,Fri Jan 18 00:03:39 GMT+05:30 2019,8144381,2 h 15 min
internet time waste,Wasted Time,1547750019207,Fri Jan 18 00:03:39 GMT+05:30 2019,1547752652121,Fri Jan 18 00:47:32 GMT+05:30 2019,2632914,43 min
qns,studying,1547752652121,Fri Jan 18 00:47:32 GMT+05:30 2019,1547754038831,Fri Jan 18 01:10:38 GMT+05:30 2019,1386710,23 min
qns,studying,1547754038831,Fri Jan 18 01:10:38 GMT+05:30 2019,1547757878831,Fri Jan 18 02:14:38 GMT+05:30 2019,3840000,1 h 4 min
internet time waste,Wasted Time,1547757878831,Fri Jan 18 02:14:38 GMT+05:30 2019,1547760524756,Fri Jan 18 02:58:44 GMT+05:30 2019,2645925,44 min
motivation,Health,1547760524756,Fri Jan 18 02:58:44 GMT+05:30 2019,1547762544627,Fri Jan 18 03:32:24 GMT+05:30 2019,2019871,33 min
Sleep,Rest,1547762544627,Fri Jan 18 03:32:24 GMT+05:30 2019,1547783777537,Fri Jan 18 09:26:17 GMT+05:30 2019,21232910,5 h 53 min
classes,Work,1547783777537,Fri Jan 18 09:26:17 GMT+05:30 2019,1547797365966,Fri Jan 18 13:12:45 GMT+05:30 2019,13588429,3 h 46 min
Eating,Eating,1547797365966,Fri Jan 18 13:12:45 GMT+05:30 2019,1547799562782,Fri Jan 18 13:49:22 GMT+05:30 2019,2196816,36 min
planning,Personal Tasks,1547799562782,Fri Jan 18 13:49:22 GMT+05:30 2019,1547800280053,Fri Jan 18 14:01:20 GMT+05:30 2019,717271,11 min
qns,studying,1547800280053,Fri Jan 18 14:01:20 GMT+05:30 2019,1547802531844,Fri Jan 18 14:38:51 GMT+05:30 2019,2251791,37 min
Break,Health,1547802531844,Fri Jan 18 14:38:51 GMT+05:30 2019,1547802725702,Fri Jan 18 14:42:05 GMT+05:30 2019,193858,3 min
qns,studying,1547802725702,Fri Jan 18 14:42:05 GMT+05:30 2019,1547805441857,Fri Jan 18 15:27:21 GMT+05:30 2019,2716155,45 min
Break,Health,1547805441857,Fri Jan 18 15:27:21 GMT+05:30 2019,1547807044546,Fri Jan 18 15:54:04 GMT+05:30 2019,1602689,26 min
qns,studying,1547807044546,Fri Jan 18 15:54:04 GMT+05:30 2019,1547809177502,Fri Jan 18 16:29:37 GMT+05:30 2019,2132956,35 min
Break,Health,1547809177502,Fri Jan 18 16:29:37 GMT+05:30 2019,1547809407814,Fri Jan 18 16:33:27 GMT+05:30 2019,230312,3 min
qns,studying,1547809407814,Fri Jan 18 16:33:27 GMT+05:30 2019,1547810900954,Fri Jan 18 16:58:20 GMT+05:30 2019,1493140,24 min
internet time waste,Wasted Time,1547810900954,Fri Jan 18 16:58:20 GMT+05:30 2019,1547811713763,Fri Jan 18 17:11:53 GMT+05:30 2019,812809,13 min
